name,symbol,instrument type,exchange,industry
Nexxen International Ltd,NEXN,Stocks,NASDAQ,Services
Clover Health Investments Corp.,CLOV,Stocks,NASDAQ,Healthcare
Amber International Holding Lt,AMBR,Stocks,NASDAQ,Services
CryoPort Inc.,CYRX,Stocks,NASDAQ,IndustrialGoods
Trupanion Inc,TRUP,Stocks,NASDAQ,Financial
TEAD Holdings Co,TEAD,Stocks,NASDAQ,Technology
Playtika Holding Corp.,PLTK,Stocks,NASDAQ,ConsumerGoods
Petco Health & Wellness Company Inc,WOOF,Stocks,NASDAQ,ConsumerGoods
Driven Brands Holdings Inc,DRVN,Stocks,NASDAQ,ConsumerGoods
LGI Homes Inc.,LGIH,Stocks,NASDAQ,ConsumerGoods
Grand Canyon Education Inc.,LOPE,Stocks,NASDAQ,ConsumerGoods
Verint Systems Inc.,VRNT,Stocks,NASDAQ,Technology
AdaptHealth Corp.,AHCO,Stocks,NASDAQ,ConsumerGoods
WD-40 Company,WDFC,Stocks,NASDAQ,ConsumerGoods
Texas Capital Bancshares Inc.,TCBI,Stocks,NASDAQ,Financial
Iovance Biotherapeutics Inc.,IOVA,Stocks,NASDAQ,ConsumerGoods
Fulgent Genetics Inc.,FLGT,Stocks,NASDAQ,ConsumerGoods
Commvault Systems Inc.,CVLT,Stocks,NASDAQ,Technology
NorthWestern Corporation,NWE,Stocks,NASDAQ,Utilities
Columbia Banking System Inc.,COLB,Stocks,NASDAQ,Financial
Ultra Clean Holdings Inc.,UCTT,Stocks,NASDAQ,Technology
Canoo Inc.,GOEVQ,Stocks,NASDAQ,ConsumerGoods
Porch Group Inc.,PRCH,Stocks,NASDAQ,Technology
NetScout Systems Inc.,NTCT,Stocks,NASDAQ,Technology
CareDx Inc,CDNA,Stocks,NASDAQ,ConsumerGoods
Veradigm Inc,MDRX,Stocks,NASDAQ,Technology
Tradeweb Markets Inc.,TW,Stocks,NASDAQ,Financial
GoodRx Holdings Inc.,GDRX,Stocks,NASDAQ,ConsumerGoods
Argenx SE-ADR,ARGX,Stocks,NASDAQ,ConsumerGoods
WillScot Mobile Mini Holdings Corp.,WSC,Stocks,NASDAQ,IndustrialGoods
Omnicell Inc.,OMCL,Stocks,NASDAQ,ConsumerGoods
Rocket Lab Corp,RKLB,Stocks,NASDAQ,IndustrialGoods
Fluence Energy Inc.,FLNC,Stocks,NASDAQ,Services
nCino Inc.,NCNO,Stocks,NASDAQ,Technology
Beam Therapeutics Inc.,BEAM,Stocks,NASDAQ,ConsumerGoods
Wintrust Financial Corporation,WTFC,Stocks,NASDAQ,Financial
Appian Corporation,APPN,Stocks,NASDAQ,Technology
Goosehead Insurance Inc,GSHD,Stocks,NASDAQ,Financial
ExlService Holdings Inc.,EXLS,Stocks,NASDAQ,Technology
Arvinas Inc.,ARVN,Stocks,NASDAQ,ConsumerGoods
Kulicke and Soffa Industries Inc.,KLIC,Stocks,NASDAQ,Technology
Insmed Incorporated,INSM,Stocks,NASDAQ,ConsumerGoods
Relay Therapeutics Inc.,RLAY,Stocks,NASDAQ,ConsumerGoods
Portillo's Inc.,PTLO,Stocks,NASDAQ,ConsumerGoods
Old National Bancorp,ONB,Stocks,NASDAQ,Financial
Open Lending Corporation,LPRO,Stocks,NASDAQ,Services
Werner Enterprises Inc.,WERN,Stocks,NASDAQ,IndustrialGoods
 Upbound Group Inc,UPBD,Stocks,NASDAQ,ConsumerGoods
Frontdoor Inc.,FTDR,Stocks,NASDAQ,IndustrialGoods
ArcBest Corporation,ARCB,Stocks,NASDAQ,IndustrialGoods
Astra Space Inc.,ASTR,Stocks,NASDAQ,IndustrialGoods
Allogene Therapeutics Inc.,ALLO,Stocks,NASDAQ,ConsumerGoods
Cassava Sciences Inc.,SAVA,Stocks,NASDAQ,ConsumerGoods
Axcelis Technologies Inc.,ACLS,Stocks,NASDAQ,Technology
Star Bulk Carriers Corp.,SBLK,Stocks,NASDAQ,IndustrialGoods
Ironwood Pharmaceuticals Inc.,IRWD,Stocks,NASDAQ,ConsumerGoods
Sleep Number Corporation,SNBR,Stocks,NASDAQ,ConsumerGoods
Hydrofarm Holdings Group Inc.,HYFM,Stocks,NASDAQ,IndustrialGoods
Alpha and Omega Semiconductor Limited,AOSL,Stocks,NASDAQ,Technology
Origin Materials Inc,ORGN,Stocks,NASDAQ,Services
Perella Weinberg Partners,PWP,Stocks,NASDAQ,Services
Payoneer Global Inc,PAYO,Stocks,NASDAQ,Services
Taboola.com Ltd.,TBLA,Stocks,NASDAQ,Services
Bakkt Inc,BKKT,Stocks,NASDAQ,Services
Grab Holdings Ltd,GRAB,Stocks,NASDAQ,Services
SoFi Technologies Inc,SOFI,Stocks,NASDAQ,Services
Lucid Group Inc,LCID,Stocks,NASDAQ,Services
TuSimple Holdings Inc,TSPH,Stocks,NASDAQ,ConsumerGoods
Silicon Motion Technology-ADR,SIMO,Stocks,NASDAQ,Technology
Oatly Group AB,OTLY,Stocks,NASDAQ,ConsumerGoods
TaskUs Inc.,TASK,Stocks,NASDAQ,Services
dLocal Ltd.,DLO,Stocks,NASDAQ,Financial
Monday.com,MNDY,Stocks,NASDAQ,Technology
Robinhood Markets Inc.,HOOD,Stocks,NASDAQ,Financial
Marqeta Inc.,MQ,Stocks,NASDAQ,Financial
Krispy Kreme Inc.,DNUT,Stocks,NASDAQ,Services
MissFresh Ltd. ADR,MFLTY,Stocks,NASDAQ,Services
Confluent Inc.,CFLT,Stocks,NASDAQ,Technology
SweetGreen,SG,Stocks,NASDAQ,ConsumerGoods
Euro-Holdings Ltd,EHLD,Stocks,NASDAQ,Technology
Rivian Automotive,RIVN,Stocks,NASDAQ,ConsumerGoods
Instacart,CART,Stocks,NASDAQ,Services
Kaltura Inc.,KLTR,Stocks,NASDAQ,Technology
Rambus Inc,RMBS,Stocks,NASDAQ,Technology
Recursion Pharmaceuticals Inc,RXRX,Stocks,NASDAQ,ConsumerGoods
Madrigal Pharmaceuticals Inc,MDGL,Stocks,NASDAQ,ConsumerGoods
Weatherford International plc,WFRD,Stocks,NASDAQ,Utilities
Erie Indemnity Company,ERIE,Stocks,NASDAQ,Financial
Freshworks Inc,FRSH,Stocks,NASDAQ,Technology
Extreme Networks Inc,EXTR,Stocks,NASDAQ,Services
Roivant Sciences Ltd,ROIV,Stocks,NASDAQ,ConsumerGoods
Symbotic Inc,SYM,Stocks,NASDAQ,IndustrialGoods
Aehr Test System,AEHR,Stocks,NASDAQ,Technology
Applied Digital Corporation,APLD,Stocks,NASDAQ,Financial
Kanzhun Limited,BZ,Stocks,NASDAQ,Services
Frontier Communications Parent Inc,FYBR,Stocks,NASDAQ,Services
TransMedics Group Inc,TMDX,Stocks,NASDAQ,ConsumerGoods
Thomson Reuters Corporation,TRI,Stocks,NASDAQ,Services
Phillips Edison & Company Inc,PECO,Stocks,NASDAQ,Financial
Flywire Corporation,FLYW,Stocks,NASDAQ,ConsumerGoods
Applied Optoelectronics Inc,AAOI,Stocks,NASDAQ,IndustrialGoods
Braze Inc,BRZE,Stocks,NASDAQ,Technology
MoonLake Immunotherapeutics,MLTX,Stocks,NASDAQ,ConsumerGoods
Forward Air Corporation,FWRD,Stocks,NASDAQ,IndustrialGoods
Credo Technology Group Holding Ltd,CRDO,Stocks,NASDAQ,Services
Science Applications International Corporation,SAIC,Stocks,NASDAQ,Technology
Akero Therapeutics Inc,AKRO,Stocks,NASDAQ,ConsumerGoods
Krystal Biotech Inc,KRYS,Stocks,NASDAQ,ConsumerGoods
Casella Waste Systems Inc,CWST,Stocks,NASDAQ,IndustrialGoods
American Superconductor Corporation,AMSC,Stocks,NASDAQ,IndustrialGoods
Opera Limited,OPRA,Stocks,NASDAQ,Services
Surgery Partners Inc,SGRY,Stocks,NASDAQ,ConsumerGoods
Maxeon Solar Technologies Ltd,MAXN,Stocks,NASDAQ,Utilities
Aaon Inc,AAON,Stocks,NASDAQ,IndustrialGoods
Marzetti Company/The,MZTI,Stocks,NASDAQ,ConsumerGoods
Maravai LifeSciences Holdings Inc.,MRVI,Stocks,NASDAQ,ConsumerGoods
UFP Industries Inc,UFPI,Stocks,NASDAQ,IndustrialGoods
Coca-Cola Consolidated Inc,COKE,Stocks,NASDAQ,ConsumerGoods
Selective Insurance Group Inc,SIGI,Stocks,NASDAQ,Financial
Merit Medical Systems Inc,MMSI,Stocks,NASDAQ,ConsumerGoods
Verra Mobility Corporation,VRRM,Stocks,NASDAQ,Technology
Sigma Lithium Corporation,SGML,Stocks,NASDAQ,BasicMaterials
Amylyx Pharmaceuticals Inc,AMLX,Stocks,NASDAQ,ConsumerGoods
Remitly Global Inc,RELY,Stocks,NASDAQ,ConsumerGoods
Prothena Corporation plc,PRTA,Stocks,NASDAQ,ConsumerGoods
Immunovant Inc,IMVT,Stocks,NASDAQ,ConsumerGoods
Cogent Communications Holdings Inc,CCOI,Stocks,NASDAQ,Services
Amphastar Pharmaceuticals Inc,AMPH,Stocks,NASDAQ,ConsumerGoods
Ventyx Biosciences Inc,VTYX,Stocks,NASDAQ,ConsumerGoods
The Simply Good Foods Company,SMPL,Stocks,NASDAQ,ConsumerGoods
Perion Network Ltd,PERI,Stocks,NASDAQ,Services
Radnet Inc,RDNT,Stocks,NASDAQ,ConsumerGoods
Penguin Solutions Inc,PENG,Stocks,NASDAQ,Technology
UFP Technologies Inc,UFPT,Stocks,NASDAQ,ConsumerGoods
Alphatec Holdings Inc,ATEC,Stocks,NASDAQ,ConsumerGoods
Navitas Semiconductor Corporation,NVTS,Stocks,NASDAQ,Technology
Caribou Biosciences Inc,CRBU,Stocks,NASDAQ,ConsumerGoods
Biomea Fusion Inc,BMEA,Stocks,NASDAQ,ConsumerGoods
Napco Security Technologies Inc,NSSC,Stocks,NASDAQ,IndustrialGoods
Vistagen Therapeutics Inc,VTGN,Stocks,NASDAQ,ConsumerGoods
Arcellx Inc,ACLX,Stocks,NASDAQ,ConsumerGoods
indie Semiconductor Inc,INDI,Stocks,NASDAQ,ConsumerGoods
FirstCash Holdings Inc,FCFS,Stocks,NASDAQ,ConsumerGoods
Denali Therapeutics Inc,DNLI,Stocks,NASDAQ,ConsumerGoods
Intapp Inc,INTA,Stocks,NASDAQ,Technology
Hub Group Inc,HUBG,Stocks,NASDAQ,IndustrialGoods
Harmony Biosciences Holdings Inc,HRMY,Stocks,NASDAQ,ConsumerGoods
News Corporation,NWS,Stocks,NASDAQ,Services
Corcept Therapeutics Incorporated,CORT,Stocks,NASDAQ,ConsumerGoods
Rhythm Pharmaceuticals Inc,RYTM,Stocks,NASDAQ,ConsumerGoods
Bitfarms Ltd,BITF,Stocks,NASDAQ,ConsumerGoods
Travere Therapeutics Inc,TVTX,Stocks,NASDAQ,ConsumerGoods
PROCEPT BioRobotics Corporation,PRCT,Stocks,NASDAQ,ConsumerGoods
Sotera Health Company,SHC,Stocks,NASDAQ,ConsumerGoods
Integral Ad Science Holding Corp,IAS,Stocks,NASDAQ,Technology
Zentalis Pharmaceuticals Inc,ZNTL,Stocks,NASDAQ,ConsumerGoods
H2O America,HTO,Stocks,NASDAQ,Utilities
SunCar Technology Group Inc,SDA,Stocks,NASDAQ,Services
The Vita Coco Company Inc,COCO,Stocks,NASDAQ,ConsumerGoods
Camtek Ltd,CAMT,Stocks,NASDAQ,IndustrialGoods
Franklin Electric Co Inc,FELE,Stocks,NASDAQ,IndustrialGoods
Frontier Group Holdings Inc,ULCC,Stocks,NASDAQ,ConsumerGoods
Inter Parfums Inc,IPAR,Stocks,NASDAQ,ConsumerGoods
Atricure Inc,ATRC,Stocks,NASDAQ,ConsumerGoods
Otter Tail Corporation,OTTR,Stocks,NASDAQ,Utilities
Cavco Industries Inc,CVCO,Stocks,NASDAQ,ConsumerGoods
NextDecade Corporation,NEXT,Stocks,NASDAQ,Utilities
Pliant Therapeutics Inc,PLRX,Stocks,NASDAQ,ConsumerGoods
Grupo Financiero Galicia SA,GGAL,Stocks,NASDAQ,Financial
Mirum Pharmaceuticals Inc,MIRM,Stocks,NASDAQ,ConsumerGoods
Supernus Pharmaceuticals Inc,SUPN,Stocks,NASDAQ,ConsumerGoods
Legalzoomcom Inc,LZ,Stocks,NASDAQ,ConsumerGoods
Polestar Automotive Holding UK PLC,PSNY,Stocks,NASDAQ,ConsumerGoods
Monro Inc,MNRO,Stocks,NASDAQ,ConsumerGoods
Photronics Inc,PLAB,Stocks,NASDAQ,Technology
Rxsight Inc,RXST,Stocks,NASDAQ,ConsumerGoods
Formfactor Inc,FORM,Stocks,NASDAQ,Technology
CSG Systems International Inc,CSGS,Stocks,NASDAQ,Technology
BRC Group Holdings Inc,RILY,Stocks,NASDAQ,Financial
Embecta Corp,EMBC,Stocks,NASDAQ,ConsumerGoods
Cross Country Healthcare Inc,CCRN,Stocks,NASDAQ,ConsumerGoods
Osi Systems Inc,OSIS,Stocks,NASDAQ,IndustrialGoods
MYR Group Inc,MYRG,Stocks,NASDAQ,IndustrialGoods
Seacoast Banking Corporation of Florida,SBCF,Stocks,NASDAQ,Financial
Nuvalent Inc,NUVL,Stocks,NASDAQ,ConsumerGoods
Sun Country Airlines Holdings Inc,SNCY,Stocks,NASDAQ,ConsumerGoods
Vericel Corporation,VCEL,Stocks,NASDAQ,ConsumerGoods
Veeco Instruments Inc,VECO,Stocks,NASDAQ,Technology
Mister Car Wash Inc,MCW,Stocks,NASDAQ,ConsumerGoods
Xenon Pharmaceuticals Inc,XENE,Stocks,NASDAQ,ConsumerGoods
IDEAYA Biosciences Inc,IDYA,Stocks,NASDAQ,ConsumerGoods
Millerknoll Inc,MLKN,Stocks,NASDAQ,ConsumerGoods
Laureate Education Inc,LAUR,Stocks,NASDAQ,ConsumerGoods
Tango Therapeutics Inc,TNGX,Stocks,NASDAQ,ConsumerGoods
The Beauty Health Company,SKIN,Stocks,NASDAQ,ConsumerGoods
Immunocore Holdings plc,IMCR,Stocks,NASDAQ,ConsumerGoods
Replimune Group Inc,REPL,Stocks,NASDAQ,ConsumerGoods
Structure Therapeutics Inc,GPCR,Stocks,NASDAQ,ConsumerGoods
Energy Recovery Inc,ERII,Stocks,NASDAQ,IndustrialGoods
Blackbaud Inc,BLKB,Stocks,NASDAQ,Technology
Rocket Pharmaceuticals Inc,RCKT,Stocks,NASDAQ,ConsumerGoods
Xometry Inc,XMTR,Stocks,NASDAQ,IndustrialGoods
Disc Medicine Inc,IRON,Stocks,NASDAQ,ConsumerGoods
WaFd Inc,WAFD,Stocks,NASDAQ,Financial
Day One Biopharmaceuticals Inc,DAWN,Stocks,NASDAQ,ConsumerGoods
Gibraltar Industries Inc,ROCK,Stocks,NASDAQ,IndustrialGoods
Hillman Solutions Corp,HLMN,Stocks,NASDAQ,IndustrialGoods
Cohu Inc,COHU,Stocks,NASDAQ,Technology
ICF International Inc,ICFI,Stocks,NASDAQ,ConsumerGoods
Fulcrum Therapeutics Inc,FULC,Stocks,NASDAQ,ConsumerGoods
Huron Consulting Group Inc,HURN,Stocks,NASDAQ,ConsumerGoods
UroGen Pharma Ltd,URGN,Stocks,NASDAQ,ConsumerGoods
Vera Therapeutics Inc,VERA,Stocks,NASDAQ,ConsumerGoods
Castle Biosciences Inc,CSTL,Stocks,NASDAQ,ConsumerGoods
Leonardo Drs Inc,DRS,Stocks,NASDAQ,IndustrialGoods
Victory Capital Holdings Inc,VCTR,Stocks,NASDAQ,Financial
Pricesmart Inc,PSMT,Stocks,NASDAQ,ConsumerGoods
Avadel Pharmaceuticals plc,AVDL,Stocks,NASDAQ,ConsumerGoods
MGP Ingredients Inc,MGPI,Stocks,NASDAQ,ConsumerGoods
Paycor Hcm Inc,PYCR,Stocks,NASDAQ,Technology
Xpel Inc,XPEL,Stocks,NASDAQ,ConsumerGoods
Strategic Education Inc,STRA,Stocks,NASDAQ,ConsumerGoods
Digi Intl Inc,DGII,Stocks,NASDAQ,Technology
Agios Pharmaceuticals Inc,AGIO,Stocks,NASDAQ,ConsumerGoods
Bel Fuse Inc,BELFB,Stocks,NASDAQ,IndustrialGoods
Kura Sushi USA Inc,KRUS,Stocks,NASDAQ,ConsumerGoods
Rumble Inc,RUM,Stocks,NASDAQ,Services
J&J Snack Foods Corp,JJSF,Stocks,NASDAQ,ConsumerGoods
Agilysys Inc,AGYS,Stocks,NASDAQ,Technology
Harrow Inc,HROW,Stocks,NASDAQ,ConsumerGoods
Plexus Corp,PLXS,Stocks,NASDAQ,IndustrialGoods
Arhaus Inc,ARHS,Stocks,NASDAQ,ConsumerGoods
Century Aluminum Company,CENX,Stocks,NASDAQ,BasicMaterials
VIPER ENERGY INC-CL A,VNOM,Stocks,NASDAQ,Utilities
Atour Lifestyle Holdings Limited,ATAT,Stocks,NASDAQ,ConsumerGoods
Addus HomeCare Corporation,ADUS,Stocks,NASDAQ,ConsumerGoods
Rush Enterprises Inc,RUSHA,Stocks,NASDAQ,ConsumerGoods
Arcutis Biotherapeutics Inc,ARQT,Stocks,NASDAQ,ConsumerGoods
International Bancshares Corporation,IBOC,Stocks,NASDAQ,Financial
Myriad Genetics Inc,MYGN,Stocks,NASDAQ,ConsumerGoods
Healthcare Services Group Inc,HCSG,Stocks,NASDAQ,ConsumerGoods
Innoviz Technologies Ltd,INVZ,Stocks,NASDAQ,ConsumerGoods
EchoStar Corporation,SATS,Stocks,NASDAQ,Services
Evolv Technologies Holdings Inc,EVLV,Stocks,NASDAQ,IndustrialGoods
Microvast Holdings Inc,MVST,Stocks,NASDAQ,ConsumerGoods
Baldwin Insurance Group Inc,BWIN,Stocks,NASDAQ,Financial
Kymera Therapeutics Inc,KYMR,Stocks,NASDAQ,ConsumerGoods
Banner Corporation,BANR,Stocks,NASDAQ,Financial
BJ's Restaurants Inc,BJRI,Stocks,NASDAQ,ConsumerGoods
Patrick Industries Inc,PATK,Stocks,NASDAQ,ConsumerGoods
SI-BONE Inc,SIBN,Stocks,NASDAQ,ConsumerGoods
Mge Energy Inc,MGEE,Stocks,NASDAQ,Utilities
Avidity Biosciences Inc,RNA,Stocks,NASDAQ,ConsumerGoods
Oaktree Specialty Lending Corporation,OCSL,Stocks,NASDAQ,Financial
Acumen Pharmaceuticals Inc,ABOS,Stocks,NASDAQ,ConsumerGoods
Clearfield Inc,CLFD,Stocks,NASDAQ,Services
Crinetics Pharmaceuticals Inc,CRNX,Stocks,NASDAQ,ConsumerGoods
ANI Pharmaceuticals Inc,ANIP,Stocks,NASDAQ,ConsumerGoods
TTM Technologies Inc,TTMI,Stocks,NASDAQ,IndustrialGoods
Mcgrath Rentcorp,MGRC,Stocks,NASDAQ,Financial
Kiniksa Pharmaceuticals Ltd,KNSA,Stocks,NASDAQ,ConsumerGoods
Treace Medical Concepts Inc,TMCI,Stocks,NASDAQ,ConsumerGoods
WSFS Financial Corporation,WSFS,Stocks,NASDAQ,Financial
Construction Partners Inc,ROAD,Stocks,NASDAQ,IndustrialGoods
Powell Industries Inc,POWL,Stocks,NASDAQ,IndustrialGoods
Golub Capital BDC Inc,GBDC,Stocks,NASDAQ,Financial
American Woodmark Corporation,AMWD,Stocks,NASDAQ,IndustrialGoods
Zumiez Inc,ZUMZ,Stocks,NASDAQ,ConsumerGoods
Kura Oncology Inc,KURA,Stocks,NASDAQ,ConsumerGoods
Cogent Biosciences Inc,COGT,Stocks,NASDAQ,ConsumerGoods
Keros Therapeutics Inc,KROS,Stocks,NASDAQ,ConsumerGoods
ADTRAN Holdings Inc,ADTN,Stocks,NASDAQ,Services
Quanterix Corporation,QTRX,Stocks,NASDAQ,ConsumerGoods
Establishment Labs Holdings Inc,ESTA,Stocks,NASDAQ,ConsumerGoods
Innodata Inc,INOD,Stocks,NASDAQ,Technology
Reynolds Consumer Products Inc,REYN,Stocks,NASDAQ,ConsumerGoods
Hope Bancorp Inc,HOPE,Stocks,NASDAQ,Financial
Innospec Inc,IOSP,Stocks,NASDAQ,BasicMaterials
Adaptive Biotechnologies Corporation,ADPT,Stocks,NASDAQ,ConsumerGoods
CorVel Corporation,CRVL,Stocks,NASDAQ,ConsumerGoods
Scholastic Corporation,SCHL,Stocks,NASDAQ,Services
Tarsus Pharmaceuticals Inc,TARS,Stocks,NASDAQ,ConsumerGoods
Dorman Products Inc,DORM,Stocks,NASDAQ,ConsumerGoods
AerSale Corporation,ASLE,Stocks,NASDAQ,IndustrialGoods
John B Sanfilippo & Son Inc,JBSS,Stocks,NASDAQ,ConsumerGoods
Malibu Boats Inc,MBUU,Stocks,NASDAQ,ConsumerGoods
OneSpaWorld Holdings Limited,OSW,Stocks,NASDAQ,ConsumerGoods
Skyward Specialty Insurance Group Inc,SKWD,Stocks,NASDAQ,Financial
LifeStance Health Group Inc,LFST,Stocks,NASDAQ,ConsumerGoods
Liberty Latin America Ltd,LILAK,Stocks,NASDAQ,Services
BancFirst Corporation,BANF,Stocks,NASDAQ,Financial
Xencor Inc,XNCR,Stocks,NASDAQ,ConsumerGoods
Encore Capital Group Inc,ECPG,Stocks,NASDAQ,Financial
Enterprise Financial Services Corp,EFSC,Stocks,NASDAQ,Financial
Terns Pharmaceuticals Inc,TERN,Stocks,NASDAQ,ConsumerGoods
StepStone Group LP,STEP,Stocks,NASDAQ,Financial
Docgo Inc,DCGO,Stocks,NASDAQ,ConsumerGoods
Collegium Pharmaceutical Inc,COLL,Stocks,NASDAQ,ConsumerGoods
Modivcare Inc,MODVQ,Stocks,NASDAQ,ConsumerGoods
Tactile Systems Technology Inc,TCMD,Stocks,NASDAQ,ConsumerGoods
Nbt Bancorp Inc,NBTB,Stocks,NASDAQ,Financial
Enact Holdings Inc,ACT,Stocks,NASDAQ,Financial
ProFrac Holding Corp,ACDC,Stocks,NASDAQ,Utilities
Eagle Bancrp Inc,EGBN,Stocks,NASDAQ,Financial
Innoviva Inc,INVA,Stocks,NASDAQ,ConsumerGoods
Limbach Holdings Inc,LMB,Stocks,NASDAQ,IndustrialGoods
Grifols SA,GRFS,Stocks,NASDAQ,ConsumerGoods
Cimpress Plc,CMPR,Stocks,NASDAQ,ConsumerGoods
4D Molecular Therapeutics Inc,FDMT,Stocks,NASDAQ,ConsumerGoods
Vertex Inc,VERX,Stocks,NASDAQ,Technology
Blue Bird Corporation,BLBD,Stocks,NASDAQ,ConsumerGoods
Pra Group Inc,PRAA,Stocks,NASDAQ,Financial
Americas Car-Mart Inc,CRMT,Stocks,NASDAQ,ConsumerGoods
Shoe Carnival Inc,SCVL,Stocks,NASDAQ,ConsumerGoods
Apogee Enterprises Inc,APOG,Stocks,NASDAQ,IndustrialGoods
ePlus Inc,PLUS,Stocks,NASDAQ,Services
Marten Transport Ltd,MRTN,Stocks,NASDAQ,IndustrialGoods
Cabaletta Bio Inc,CABA,Stocks,NASDAQ,ConsumerGoods
Definitive Healthcare Corp,DH,Stocks,NASDAQ,Technology
LeMaitre Vascular Inc,LMAT,Stocks,NASDAQ,ConsumerGoods
Ligand Pharmaceuticals Incorporated,LGND,Stocks,NASDAQ,ConsumerGoods
Palomar Holdings Inc,PLMR,Stocks,NASDAQ,Financial
First Merchants Corporation,FRME,Stocks,NASDAQ,Financial
Capital Southwest Corporation,CSWC,Stocks,NASDAQ,Financial
Trustmark Corporation,TRMK,Stocks,NASDAQ,Financial
REGENXBIO Inc,RGNX,Stocks,NASDAQ,ConsumerGoods
Northwest Bancshares Inc,NWBI,Stocks,NASDAQ,Financial
First Financial Bancorp,FFBC,Stocks,NASDAQ,Financial
Ingles Markets Incorporated,IMKTA,Stocks,NASDAQ,ConsumerGoods
UP Fintech Holding Limited,TIGR,Stocks,NASDAQ,Financial
Winmark Corporation,WINA,Stocks,NASDAQ,ConsumerGoods
PDF Solutions Inc,PDFS,Stocks,NASDAQ,Technology
Funko Inc,FNKO,Stocks,NASDAQ,ConsumerGoods
HighPeak Energy Inc,HPK,Stocks,NASDAQ,Utilities
Kaiser Aluminum Corporation,KALU,Stocks,NASDAQ,BasicMaterials
EyePoint Inc,EYPT,Stocks,NASDAQ,ConsumerGoods
Merus Nv,MRUS,Stocks,NASDAQ,ConsumerGoods
MasterCraft Boat Holdings Inc,MCFT,Stocks,NASDAQ,ConsumerGoods
NaaS Technology Inc,NAAS,Stocks,NASDAQ,ConsumerGoods
Ttec Holdings In,TTEC,Stocks,NASDAQ,Technology
RAPT Therapeutics Inc,RAPT,Stocks,NASDAQ,ConsumerGoods
Aclaris Therapeutics Inc,ACRS,Stocks,NASDAQ,ConsumerGoods
First Watch Restaurant Group Inc,FWRG,Stocks,NASDAQ,ConsumerGoods
European Wax Center Inc,EWCZ,Stocks,NASDAQ,ConsumerGoods
International Money Express Inc,IMXI,Stocks,NASDAQ,Financial
Anterix Inc,ATEX,Stocks,NASDAQ,Services
El Pollo Loco Holdings Inc,LOCO,Stocks,NASDAQ,ConsumerGoods
Adeia Inc,ADEA,Stocks,NASDAQ,Technology
Westamerica Bancorporation,WABC,Stocks,NASDAQ,Financial
Bicycle Therapeutics plc,BCYC,Stocks,NASDAQ,ConsumerGoods
Sana Biotechnology Inc,SANA,Stocks,NASDAQ,ConsumerGoods
Mimedx Group Inc,MDXG,Stocks,NASDAQ,ConsumerGoods
City Holding Company,CHCO,Stocks,NASDAQ,Financial
Patria Investments Limited,PAX,Stocks,NASDAQ,Financial
Amplitude Inc,AMPL,Stocks,NASDAQ,Technology
Mercer International Inc,MERC,Stocks,NASDAQ,BasicMaterials
Avepoint Inc,AVPT,Stocks,NASDAQ,Technology
TFS Financial Corporation,TFSL,Stocks,NASDAQ,Financial
HUTCHMED China Limited,HCM,Stocks,NASDAQ,ConsumerGoods
Alvotech,ALVO,Stocks,NASDAQ,ConsumerGoods
EverCommerce Inc,EVCM,Stocks,NASDAQ,Technology
Columbia Financial Inc,CLBK,Stocks,NASDAQ,Financial
Afya Limited,AFYA,Stocks,NASDAQ,ConsumerGoods
Grosvenor Capital Management LP,GCMG,Stocks,NASDAQ,Financial
Montauk Renewables Inc,MNTK,Stocks,NASDAQ,Utilities
Distribution Solutions Group Inc,DSGR,Stocks,NASDAQ,ConsumerGoods
PC Connection Inc,CNXN,Stocks,NASDAQ,ConsumerGoods
ECARX Holdings Inc,ECX,Stocks,NASDAQ,ConsumerGoods
Cellebrite DI Ltd,CLBT,Stocks,NASDAQ,Technology
Hesai Group,HSAI,Stocks,NASDAQ,IndustrialGoods
Shenandoah Telecommunications Company,SHEN,Stocks,NASDAQ,Services
IES Holdings Inc,IESC,Stocks,NASDAQ,IndustrialGoods
Merchants Bancorp,MBIN,Stocks,NASDAQ,Financial
Waldencast plc,WALD,Stocks,NASDAQ,ConsumerGoods
United States Lime & Minerals Inc,USLM,Stocks,NASDAQ,BasicMaterials
Safety Insurance Group Inc,SAFT,Stocks,NASDAQ,Financial
1st Source Corporation,SRCE,Stocks,NASDAQ,Financial
TriCo Bancshares,TCBK,Stocks,NASDAQ,Financial
First Busey Corporation,BUSE,Stocks,NASDAQ,Financial
Belite Bio Inc,BLTE,Stocks,NASDAQ,ConsumerGoods
National Research Corporation,NRC,Stocks,NASDAQ,ConsumerGoods
S&T Bancorp Inc,STBA,Stocks,NASDAQ,Financial
Peoples Bancorp Inc,PEBO,Stocks,NASDAQ,Financial
TriMas Corporation,TRS,Stocks,NASDAQ,IndustrialGoods
Arko Corp,ARKO,Stocks,NASDAQ,ConsumerGoods
Columbus McKinnon Corporation,CMCO,Stocks,NASDAQ,IndustrialGoods
Republic Bancorp Inc,RBCAA,Stocks,NASDAQ,Financial
Bank First Corporation,BFC,Stocks,NASDAQ,Financial
Transcat Inc,TRNS,Stocks,NASDAQ,ConsumerGoods
LanzaTech Global Inc,LNZA,Stocks,NASDAQ,IndustrialGoods
QCR Holdings Inc,QCRH,Stocks,NASDAQ,Financial
German American Bancorp Inc,GABC,Stocks,NASDAQ,Financial
Ardelyx Inc,ARDX,Stocks,NASDAQ,ConsumerGoods
